,name,url,description,addressCountry,postalCode,addressRegion,streetAddress,addressLocality,rating,image,priceRange,hasMap
434,Hotel Persona International,https://www.booking.com/hotel/in/otel-ersona-nternational.html,"Offering a restaurant, Hotel Persona International operates a 24-hour front desk to assist guests at all hours. Free WiFi access is available in all areas.",India,110005,Delhi NCR,"12A/17 W.E.A Saraswati Marg, Karol Bagh, Karol bagh, 110005 New Delhi, India","12A/17 W.E.A Saraswati Marg, Karol Bagh",7.2,https://r-cf.bstatic.com/images/hotel/max500/818/81834479.jpg,Prices for upcoming dates start at $26 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&zoom=15&size=1600x1200&markers=color:blue%7c28.6469063,77.1877326&center=28.6469063,77.1877326&client=gme-booking&channel=booking-frontend&signature=S01NcEK3Mte-8Fk9zQzuXGWyk98="
435,Airport Goodluck Hospitality Delhi,https://www.booking.com/hotel/in/airport-goodluck-hospitality.html,"Located in New Delhi, 6 miles from Qutub Minar, Airport Goodluck Hospitality Delhi provides accommodations with a restaurant, free private parking, a...",India,110037,Delhi NCR,"By Pass Road Mahipalpur New Delhi, Mahipalpur, 110037 New Delhi, India",By Pass Road Mahipalpur New Delhi,7.2,https://r-cf.bstatic.com/images/hotel/max500/227/227593593.jpg,Prices for upcoming dates start at $11 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5406730,77.1318180&sensor=false&size=1600x1200&zoom=15&center=28.5406730,77.1318180&client=gme-booking&channel=booking-frontend&signature=Q0w4PFVrGCHD-dFcjZEST8LCcGU="
436,Edge Home Stay,https://www.booking.com/hotel/in/edge-home-stay.html,"Located in New Delhi in the Delhi NCR region, Edge Home Stay has accommodations with free WiFi and free private parking.",India,110037,Delhi NCR,"C-17, Mahipalpur,, Mahipalpur, 110037 New Delhi, India","C-17, Mahipalpur",8.8,https://r-cf.bstatic.com/images/hotel/max500/220/220110522.jpg,Prices for upcoming dates start at $13 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&center=28.5499104,77.1317433&sensor=false&markers=color:blue%7c28.5499104,77.1317433&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=wtdWy3l6O_gAJ3DQfRcfv0AeG4Y="
437,Central Guest House @ Aulia Dargah,https://www.booking.com/hotel/in/central-guest-house-aulia-dargah.html,"Featuring a shared lounge, Central Guest House @ Aulia Dargah is located in New Delhi in the Delhi NCR region, a 12-minute walk from Humayun's Tomb and 2.",India,110013,Delhi NCR,"Building No-4-5,Mahila Park Road, Near Markaz,Hazrat Nizamuddin West,, 110013 New Delhi, India","Building No-4-5,Mahila Park Road, Near Markaz,Hazrat Nizamuddin West",,https://r-cf.bstatic.com/images/hotel/max500/200/200582397.jpg,Prices for upcoming dates start at $17 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5910410,77.2439690&center=28.5910410,77.2439690&zoom=15&sensor=false&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=tG9JNVcgfwSisYPNtLynXSRV4EI="
438,Shervani Nehru Place,https://www.booking.com/hotel/in/shervani-nehru-place.html,"Shervani Nehru Place is located in central South New Delhi, a 30-minute drive from Indira Gandhi International Airport.",India,110048,Delhi NCR,"B-20, Chirag Enclave, 110048 New Delhi, India","B-20, Chirag Enclave",7.6,https://r-cf.bstatic.com/images/hotel/max500/115/115647561.jpg,Prices for upcoming dates start at $49 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&markers=color:blue%7c28.5464723,77.2486456&center=28.5464723,77.2486456&zoom=15&sensor=false&client=gme-booking&channel=booking-frontend&signature=_OVX4frPhm_WAp2GwmWR2iZtMzg="
439,Vaara,https://www.booking.com/hotel/in/vaara-new-delhi.html,"Located in New Delhi, 3.7 miles from Qutub Minar and 3.",India,110016,Delhi NCR,"22 First Floor, Hauz Khas Village, Hauz Khas, 110016 New Delhi, India","22 First Floor, Hauz Khas Village",8.6,https://r-cf.bstatic.com/images/hotel/max500/225/225064705.jpg,Prices for upcoming dates start at $14 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5549294,77.1942770&zoom=15&sensor=false&center=28.5549294,77.1942770&size=1600x1200&client=gme-booking&channel=booking-frontend&signature=VzrcweRkqMC9OS_LdLo6q0Etkws="
440,Grand Venizia Delhi by 1589 Hotels,https://www.booking.com/hotel/in/grand-venizia.html,"Located 0.6 mi from Model Town Metro Station, Grand Venizia Delhi by 1589 Hotels offers a 24-hour front desk, free Wi-Fi throughout the property and free...",India,110009,Delhi NCR,"6, Bhamsha Marg, Opp Kirpal Bagh, Near Model Town Metro Station, 110009 New Delhi, India","6, Bhamsha Marg, Opp Kirpal Bagh, Near Model Town Metro Station",6.9,https://r-cf.bstatic.com/images/hotel/max500/125/125645439.jpg,Prices for upcoming dates start at $32 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&center=28.7107840,77.1873370&markers=color:blue%7c28.7107840,77.1873370&size=1600x1200&zoom=15&client=gme-booking&channel=booking-frontend&signature=L8e7pfp0G167XcAnruKCInZXOeY="
441,Treebo Trend Citi International,https://www.booking.com/hotel/in/treebo-citi-international.html,Treebo Trend Citi International features air-conditioned rooms with cable flat-screen TV in the Karol bagh district of New Delhi.,India,110005,Delhi NCR,"#8/20 W.E.A Karol Bagh, Left to Metro Pillar 88, Karol bagh, 110005 New Delhi, India","#8/20 W.E.A Karol Bagh, Left to Metro Pillar 88",7.2,https://r-cf.bstatic.com/images/hotel/max500/932/93280594.jpg,Prices for upcoming dates start at $16 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.6458363,77.1932100&size=1600x1200&center=28.6458363,77.1932100&zoom=15&sensor=false&client=gme-booking&channel=booking-frontend&signature=P0dUR2HXqVrmStvmZZzWOw2G0ZY="
442,The Oberoi New Delhi,https://www.booking.com/hotel/in/the-oberoi-new-delhi.html,"Overlooking Delhi's Golf Club and located in Central Delhi, newly renovated The Oberoi, New Delhi is 9.9 mi from the Indira Gandhi International Airport.",India,110003,Delhi NCR,"Dr. Zakir Hussain Marg, 110003 New Delhi, India",Dr. Zakir Hussain Marg,9.6,https://r-cf.bstatic.com/images/hotel/max500/445/44522456.jpg,Prices for upcoming dates start at $210 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&size=1600x1200&center=28.5962315,77.2402811&zoom=15&markers=color:blue%7c28.5962315,77.2402811&client=gme-booking&channel=booking-frontend&signature=BZD1XSeFzl5fdw7Uri2ECgW_zcs="
443,OYO Home 9266 Stay Kapoor Inn,https://www.booking.com/hotel/in/oyo-rooms-kailash-colony-metro-station.html,"Located in New Delhi, within 1.6 miles of Lotus Temple and 5 miles of Humayun's Tomb, OYO Home 9266 Stay Kapoor Inn provides accommodations with a garden...",India,110065,Delhi NCR,"Plot No. F-39, Near Kailash Colony Metro Station, East Of Kailash, Delhi, 110065 New Delhi, India","Plot No. F-39, Near Kailash Colony Metro Station, East Of Kailash, Delhi",4.4,https://r-cf.bstatic.com/images/hotel/max500/139/139030459.jpg,Prices for upcoming dates start at $20 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&sensor=false&center=28.5553000,77.2431790&markers=color:blue%7c28.5553000,77.2431790&zoom=15&client=gme-booking&channel=booking-frontend&signature=-9YfEyKxPzYbC-c68OuYNu983BA="
444,OYO 19718 Hotel Priva,https://www.booking.com/hotel/in/oyo-19718-priva-delhi123.html,"Offering free WiFi throughout the property, OYO 19718 Hotel Priva is located in New Delhi, 7 miles from Qutub Minar and 8 miles from Rashtrapati Bhavan.",India,110037,Delhi NCR,"Hotel Priva, L-272 ,Gali no. 9,near aggarwal sweets and hotel radisson blue, Mahipalpur, Mahipalpur, 110037 New Delhi, India","Hotel Priva, L-272 ,Gali no. 9,near aggarwal sweets and hotel radisson blue, Mahipalpur",4.5,https://r-cf.bstatic.com/images/hotel/max500/178/178654300.jpg,Prices for upcoming dates start at $10 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&center=28.5447933,77.1230163&size=1600x1200&markers=color:blue%7c28.5447933,77.1230163&zoom=15&client=gme-booking&channel=booking-frontend&signature=aOxg0BrFzFyMIZv2ksRyvUEyl9Q="
445,"Emblem Hotel New Friends Colony, New Delhi",https://www.booking.com/hotel/in/emblem-a-boutique-new-delhi.html,"Located in the upscale Kalindi Colony, the Emblem offers modern accommodations located a short drive from Delhi’s commercial center.",India,110065,Delhi NCR,"E 5 Kalindi Colony Main Road (New Friends Colony), New Friends Colony, 110065 New Delhi, India",E 5 Kalindi Colony Main Road (New Friends Colony),6.6,https://r-cf.bstatic.com/images/hotel/max500/649/64966295.jpg,Prices for upcoming dates start at $34 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&size=1600x1200&markers=color:blue%7c28.5748328,77.2643070&zoom=15&center=28.5748328,77.2643070&client=gme-booking&channel=booking-frontend&signature=S3FPqyyihgun_HjEJnWQ1Q2xAk4="
446,SPOT ON 38176 Aryan Guest House SPOT,https://www.booking.com/hotel/in/spot-on-38176-aryan-guest-house-spot-delhi1.html,"Conveniently set in the South Delhi district of New Delhi, SPOT ON 38176 Aryan Guest House SPOT is located 2.2 miles from Humayun's Tomb, 2.",India,110013,Delhi NCR,"Nangli Razapur, Delhi, 110013 New Delhi, India","Nangli Razapur, Delhi",,https://r-cf.bstatic.com/images/hotel/max500/204/204122673.jpg,Prices for upcoming dates start at $5 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5899260,77.2559400&zoom=15&size=1600x1200&sensor=false&center=28.5899260,77.2559400&client=gme-booking&channel=booking-frontend&signature=Kle-4el0oYri45y7SkWmg0-ferg="
447,Serene Hauz Khas Delhi,https://www.booking.com/hotel/in/serene-hauz-khas-delhi.html,"Located in New Delhi, 2.9 miles from Qutub Minar and 3.",India,110016,Delhi NCR,"Z-17, Hauz Khas, 1st. Floor, Hauz Khas, 110016 New Delhi, India","Z-17, Hauz Khas, 1st. Floor",9.1,https://r-cf.bstatic.com/images/hotel/max500/219/219487240.jpg,Prices for upcoming dates start at $35 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5538785,77.2087263&sensor=false&size=1600x1200&zoom=15&center=28.5538785,77.2087263&client=gme-booking&channel=booking-frontend&signature=XJPXCKQ-pAtjDsxdN3AatzeYCk0="
448,Shanti Sufi Stay,https://www.booking.com/hotel/in/shanti-sufi-stay.html,"Located in New Delhi, 1.8 miles from Jama Masjid, Shanti Sufi Stay has accommodations with free bikes, free private parking and a bar. Located around 1.",India,110055,Delhi NCR,"8651 Arakashan Road Jangpura a New delhi, Paharganj, 110055 New Delhi, India",8651 Arakashan Road Jangpura a New delhi,,https://r-cf.bstatic.com/images/hotel/max500/173/173550449.jpg,Prices for upcoming dates start at $7 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.6453430,77.2152130&zoom=15&size=1600x1200&sensor=false&markers=color:blue%7c28.6453430,77.2152130&client=gme-booking&channel=booking-frontend&signature=7-FMvus2PKi4Bpsm-gAyNBuPa9s="
449,Hotel Baljeet Lodge,https://www.booking.com/hotel/in/treebo-baljeet-lodge.html,"Well located in the Safdarjung Enclave district of New Delhi, Hotel Baljeet Lodge is located 3.2 miles from Gandhi Smriti, 3.",India,110029,Delhi NCR,"A2/13, Opp. Bhikaji Cama Palace, Safdarjung Enclave, 110029 New Delhi, India","A2/13, Opp. Bhikaji Cama Palace",7.1,https://r-cf.bstatic.com/images/hotel/max500/150/150756495.jpg,Prices for upcoming dates start at $35 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5667340,77.1896030&zoom=15&sensor=false&size=1600x1200&markers=color:blue%7c28.5667340,77.1896030&client=gme-booking&channel=booking-frontend&signature=aESb4dnCGPdfdGMA6UUSdQZcDIQ="
450,Noiseless Appartment with Balcony opposite NFC market,https://www.booking.com/hotel/in/noiseless-appartment-with-balcony-opposite-nfc-market.html,"Located just 3 miles from Lotus Temple, Noiseless Appartment with Balcony opposite NFC market provides accommodations in New Delhi with a shared lounge, a...",India,110025,Delhi NCR,"Sujan Mahindra Road D 851 new friends colony, New Friends Colony, 110025 New Delhi, India",Sujan Mahindra Road D 851 new friends colony,,https://r-cf.bstatic.com/images/hotel/max500/225/225312948.jpg,Prices for upcoming dates start at $252 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&markers=color:blue%7c28.5631106,77.2689754&size=1600x1200&center=28.5631106,77.2689754&client=gme-booking&channel=booking-frontend&signature=MEMP-wWSyANB6-4Qwe6j9eOoHbk="
451,Hotel Sri Nanak Continental,https://www.booking.com/hotel/in/sri-nanak-continental-new-delhi.html,"Sri Nanak Continental is located in New Delhi’s Karol Bagh area, a 5-minute walk from Gaffar Market.",India,110005,Delhi NCR,"Hardhyan Singh Road, Karol Bagh, Karol bagh, 110005 New Delhi, India","Hardhyan Singh Road, Karol Bagh",6.8,https://r-cf.bstatic.com/images/hotel/max500/117/117396893.jpg,Prices for upcoming dates start at $31 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.6483869,77.1938454&size=1600x1200&markers=color:blue%7c28.6483869,77.1938454&sensor=false&zoom=15&client=gme-booking&channel=booking-frontend&signature=GTMUTWYVbTVGJyfQUpepE_p5Ak8="
452,Moto,https://www.booking.com/hotel/in/moto.html,"Located in New Delhi in the Delhi NCR region, Moto features a balcony. The air-conditioned accommodation is 2.",India,110017,Delhi NCR,"J -211 First floor saket, Saket, 110017 New Delhi, India",J -211 First floor saket,,https://r-cf.bstatic.com/images/hotel/max500/209/209244416.jpg,Prices for upcoming dates start at $35 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?center=28.5223530,77.2147620&markers=color:blue%7c28.5223530,77.2147620&sensor=false&size=1600x1200&zoom=15&client=gme-booking&channel=booking-frontend&signature=8pL0XbPWzBHJ2xI-N75EgNx4s1E="
453,SRI SAI INN,https://www.booking.com/hotel/in/sri-sai-inn-south-delhi.html,"Well situated in the South Delhi district of New Delhi, SRI SAI INN is located 2.2 miles from Humayun's Tomb, 3 miles from Swaminarayan Akshardham and 3.",India,110013,Delhi NCR,"A-37,Street No-3,Nagli Razapur Near Nizamuddin Railway Station, 110013 New Delhi, India","A-37,Street No-3,Nagli Razapur Near Nizamuddin Railway Station",5.4,https://r-cf.bstatic.com/images/hotel/max500/215/215771514.jpg,Prices for upcoming dates start at $14 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&sensor=false&size=1600x1200&markers=color:blue%7c28.5900490,77.2552430&center=28.5900490,77.2552430&client=gme-booking&channel=booking-frontend&signature=BXIzsgiiiQULMlH1GA2rFIghjw8="
454,Verto S R Residency Hotel -Delhi Airport,https://www.booking.com/hotel/in/airport-heritage-castle.html,"Located in New Delhi, within 6 miles of Qutub Minar and 8 miles of Rashtrapati Bhavan, Verto S R Residency Hotel -Delhi Airport has accommodations with a...",India,110037,Delhi NCR,"A45 road no 4 gali no 9 Mahipalpur, Mahipalpur, 110037 New Delhi, India",A45 road no 4 gali no 9 Mahipalpur,6.3,https://r-cf.bstatic.com/images/hotel/max500/232/232727781.jpg,Prices for upcoming dates start at $13 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?markers=color:blue%7c28.5489960,77.1313550&center=28.5489960,77.1313550&size=1600x1200&zoom=15&sensor=false&client=gme-booking&channel=booking-frontend&signature=uwRCT_J1zs4dA0uLi_14CTi7h5w="
455,HOTEL CLASSIC PARADISE INN,https://www.booking.com/hotel/in/classic-paradise-inn.html,"Located in New Delhi, within 6 miles of Qutub Minar and 8 miles of Lodhi Gardens, HOTEL CLASSIC PARADISE INN has accommodations with a terrace and free...",India,110037,Delhi NCR,"KH.NO.804/2,MANI VASANT KUNJ ROAD NEAR  MARUTI SHOWROOM MAHIPALPUR NEW DELHI-110037, Mahipalpur, 110037 New Delhi, India","KH.NO.804/2,MANI VASANT KUNJ ROAD NEAR  MARUTI SHOWROOM MAHIPALPUR NEW DELHI-110037",9.6,https://r-cf.bstatic.com/images/hotel/max500/223/223502347.jpg,Prices for upcoming dates start at $15 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?size=1600x1200&zoom=15&sensor=false&markers=color:blue%7c28.5421160,77.1291780&center=28.5421160,77.1291780&client=gme-booking&channel=booking-frontend&signature=OYVe1pWP2HVKZ_MrTKFR1qsc7GI="
456,MYKONOS GUEST HOUSE,https://www.booking.com/hotel/in/mykonos-guest-house.html,"Located in New Delhi, a 14-minute walk from Qutub Minar, MYKONOS GUEST HOUSE provides accommodations with a restaurant, free private parking and a bar.",India,110030,Delhi NCR,"344/3 LADO SARAI MINCHA WALLI GALLI MYKONOS BUILDING, 110030 New Delhi, India",344/3 LADO SARAI MINCHA WALLI GALLI MYKONOS BUILDING,6.8,https://r-cf.bstatic.com/images/hotel/max500/172/172323859.jpg,Prices for upcoming dates start at $35 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?sensor=false&markers=color:blue%7c28.5250730,77.1907575&zoom=15&size=1600x1200&center=28.5250730,77.1907575&client=gme-booking&channel=booking-frontend&signature=YfuatK4T5Jqcqc1xWk-0rGrAqCg="
457,Airport Hotel Classy Residency,https://www.booking.com/hotel/in/meraki-new-delhi.html,"Located in New Delhi, within 10 miles of Qutub Minar and 11 miles of Rashtrapati Bhavan, Airport Hotel Classy Residency has accommodations with a terrace...",India,110037,Delhi NCR,"Khasra No 374-375 Westend Plaza, Kapashera, 110037 New Delhi, India","Khasra No 374-375 Westend Plaza, Kapashera",7.2,https://r-cf.bstatic.com/images/hotel/max500/167/167606466.jpg,Prices for upcoming dates start at $16 per night (We Price Match),"https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=1600x1200&sensor=false&center=28.5274320,77.0854510&markers=color:blue%7c28.5274320,77.0854510&client=gme-booking&channel=booking-frontend&signature=6HbnTcJ3mWI3Y4EvVjfREdveqZE="
